conv_id,line_id,content
79,18,Yeah.
79,19,Yeah I have.
79,20,It sure ain't good.
79,21,My father was an alcoholic.
79,22,Mean fuckin' drunk.
79,23,He'd come home hammered
79,24,lookin' to whale on somebody.
79,25,So I'd provoke him so he
79,26,wouldn't go after my
79,27,mother and little brother.
79,28,Interesting nights
79,29,when he wore his rings.
79,30,Yeah.
79,31,He used to just put a...
79,32,a wrench a stick and a belt
79,33,on the table. Just
79,34,say 'Choose'.
79,35,Well I gotta go
79,36,with the belt there.
79,37,I used to go with the wrench.
79,38,Why the wrench?
79,39,'Cause fuck him that's why.
79,40,Your foster father?
79,41,Yeah.
79,42,So uh what is it like
79,43,Will has an attachment disorder?
79,44,Is it all that stuff?
79,45,Fear of abandonment?
79,46,Is that why I...
79,47,Is that why I broke
79,48,up with Skylar?
79,49,I didn't know you had.
79,50,Yeah I did.
79,51,You wanna talk about it?
79,52,No.
79,53,Hey Will
79,54,I don't know a lot.
79,55,You see this?
79,56,All this shit?
80,0,It's not your fault.
80,1,Yeah I know that.
80,2,Look at me son.
80,3,It's not your fault.
80,4,I know.
80,5,No.
80,6,It's not your fault.
80,7,I know.
80,8,No no you don't.
80,9,It's not your fault.
80,10,I know.
80,11,It's not your fault.
80,12,All right.
80,13,It's not your fault.
80,14,It's not your fault.
80,15,Don't fuck with me.
80,16,It's not your fault.
80,17,Don't fuck with me all right?
80,18,Don't fuck with
80,19,me Sean not you.
80,20,It's not your fault.
81,0,It's not your fault.
82,0,My God...
82,1,My God! I'm so sorry! My God!
83,0,Fuck them okay?
84,0,Can I help you?
84,1,Yeah I'm Will Hunting.
84,2,I'm here about a position.
84,3,Could you just have
84,4,a seat for a moment?
84,5,Yes there's a Mr. Hunting
84,6,in the lobby.
85,0,Which one did you take?
85,1,I was over at McNeil.
85,2,It's one of the jobs the
85,3,professor set me up with.
85,4,I haven't told him yet
85,5,but I went down there
85,6,and talked to my boss...
85,7,My new boss. He seemed
85,8,like a good guy.
85,9,Is that what you want?
85,10,Yeah you know I think so.
85,11,Well good for you.
85,12,Congratulations.
85,13,Thanks.
85,14,Time's up.
85,15,So that's... so that's it?
85,16,So we're done?
85,17,Yeah that's it.
85,18,You're done.
85,19,You're a free man.
85,20,Well um
85,21,I just want you to
85,22,know Sean that...
85,23,You're welcome Will.
86,0,So you know I hope we
86,1,keep in touch you know.
86,2,Yeah me too.
86,3,I'll be travelin' around a bit.
86,4,It'll be a little
86,5,hard but uh...
86,6,I've got an answering machine
86,7,at the college I'll
86,8,be checking in with.
86,9,So here's the number.
86,10,You call that. I'll get
86,11,back to you right away.
86,12,Yeah you know I
86,13,figured I'm just gonna...
86,14,put my money back on the table
86,15,and see what kind
86,16,of cards I get.
86,17,You do what's in your heart son.
86,18,You'll be fine.
87,0,Thank you Sean.
87,1,Thank you Will.
87,2,Hey does this violate the
87,3,patient-doctor relationship?
87,4,Naw. Only if you grab my ass.
87,5,Take care.
87,6,You too.
87,7,Yeah.
87,8,Hey.
87,9,Good luck son.
88,0,Two beers.
89,0,What's up? Did you guys go?
89,1,No. I had to talk him down.
89,2,Why didn't you yoke him?
89,3,Little Morgan's got a
89,4,lot of scrap to him.
89,5,People try to whip
89,6,his ass every week.
89,7,Fuckin' kid won't back down.
89,8,What are you sayin' about me?
89,9,Was I talkin' to you?
89,10,None of your fuckin' business.
89,11,Go get me a beer.
89,12,I ordered two beers!
89,13,Hey ass hole.
89,14,What bitch?
89,15,Happy birthday.
89,16,Thought we forgot huh bitch?
89,17,Come on!
89,18,I'm goin'. I'm goin'.
89,19,All right. Who's first?
89,20,Come on mother fucker!
89,21,Who's first?
89,22,Here's your present.
89,23,Come on bro.
89,24,What?
89,25,Well we knew you
89,26,had to get back
89,27,and forth to Cambridge
89,28,for your new job.
89,29,I knew I wasn't gonna fuckin'
89,30,drive you every day so...
89,31,Morgan wanted to
89,32,get you a 'T' pass.
89,33,That's not what I was sayin'!
89,34,But uh
89,35,you're 21 now.
89,36,You're legally allowed to drink
89,37,so we figured the best
89,38,thing for ya was a car.
89,39,How do you like it?
89,40,This is like...
89,41,It's the ugliest fuckin' car
89,42,I've ever seen in my life.
89,43,Come on brother.
89,44,How'd you guys do this?
89,45,You know
89,46,me and Bill scraped
89,47,together the parts and...
89,48,Morgan was out panhandlin'
89,49,for change every day.
89,50,I had the router to
89,51,do all the bodywork.
89,52,Yeah I have a fuckin'
89,53,job too brother.
89,54,Guy's been up my
89,55,ass for two years
89,56,about a job. I had to let
89,57,him help with the car.
89,58,So you finally got
89,59,a job huh Morgan?
89,60,Yeah had one. Now
89,61,I'm fucked again.
89,62,So what is it? A lawn mower?
89,63,What do ya got?
89,64,It's a straight fuckin' six.
89,65,Me and Bill rebuilt this
89,66,engine ourselves here.
89,67,It's a good car. The engine's good.
89,68,Engine's good.
89,69,Happy 21 Will.
89,70,Happy 21 brother.
90,0,Hi.
90,1,Come on in.
90,2,Sean I um...
90,3,Me too Gerry.
90,4,Yeah. Good.
90,5,I heard you're takin' some time.
90,6,Yeah.
90,7,Travel a little bit
90,8,maybe write.
90,9,So where are you going?
90,10,India and...
90,11,China...
90,12,and Baltimore.
90,13,You know when you'll be back?
90,14,Oh.
90,15,I got this flyer the other day.
90,16,It says uh class of '72 is
90,17,having a reunion in six months.
90,18,Yeah I got one of those too.
90,19,Why don't you come?
90,20,I'll buy ya a drink.
90,21,The drinks at those
90,22,things are free.
90,23,I know Gerry. I
90,24,was being ironical.
91,0,How about a drink right now?
91,1,Yeah. It's a good idea.
91,2,Come on. This one's on me.
91,3,I got the winner
91,4,right here pal.
91,5,Yes sir this is the one.
91,6,This is my ticket to paradise.
91,7,Sean do you know
91,8,what the odds are
91,9,against winning the lottery?
91,10,What? Four to one?
91,11,About 30 million to one.
91,12,I still have a shot you know?
91,13,Yes
91,14,just about as big
91,15,chance as you being hit
91,16,by lightning here on
91,17,the staircase right now.
91,18,It's a possibility too. I mean
91,19,32 million. If you
91,20,look at the size...
92,0,Will!
93,0,Will?
94,0,He's not there.
95,0,Sean
95,1,if the professor
95,2,calls about that job
95,3,just tell him sorry
95,4,I had to go see about a girl.
95,5,Will.
95,6,Son of a bitch.
95,7,He stole my line.
